Source_Name,z_best,Size,angular_size,L_144,Mass_median,flag_mass,fri,frii,hybrid,spiral,relaxed,cshaped,sshaped,misaligned,wings,xshaped,straight,multihotspots,continuous,banding,onesided,restarted,cluster,merger,diffuse,unknown,featurecount,hasanyone,hasanytwo,hasall,has_exactly_1,has_exactly_2,se,ms,em
ILTJ001911.46+184053.4,0.4602763,1171.3087945214118,200.78837836572,7.299490817418066e+25,10.976967811584473,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ001915.46+315036.1,0.8353457,600.3829478712402,78.82600862077511,1.3168736780654642e+27,11.032567977905272,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ001921.02+202137.1,0.9051816,667.275249408204,85.506025398189,2.6734975760107797e+26,11.089722633361816,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ001940.85+234420.3,0.9067136,2377.236580926695,304.4780422731921,4.732625361552785e+26,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
ILTJ002006.35+281951.5,1.052027,1108.8360436930047,136.89012520918897,9.333057427707912e+26,10.948486328125,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002007.42+274531.7,0.5724626183509827,2384.5818211823657,364.693591167031,8.98541219317184e+25,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
ILTJ002022.85+190114.1,0.3657834,488.8548696816439,96.1957786482362,2.098123936415813e+26,11.162985801696776,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002035.65+301911.1,0.5142679810523987,2008.5471556293223,324.1911458694148,9.654166262240084e+25,11.47602081298828,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ002037.66+270023.4,0.7664507,888.0646213704508,120.0664377150854,3.800687933027959e+26,11.01503562927246,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002043.68+165943.2,0.5463546,731.6103362860223,114.48620767111824,1.0116967017068633e+26,11.002432823181152,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002055.90+222545.8,0.1651868,695.2828737015612,245.59404227126475,2.545123960115736e+25,10.92412281036377,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002057.08+181610.2,0.5163397789001465,801.3558927831601,129.07227658258853,7.098682165515791e+26,11.39055347442627,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ002130.05+164019.7,1.012241,941.2483660591612,117.19499396294113,6.609220350969785e+26,11.22654628753662,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002139.46+252413.7,0.3868091,484.7451125851692,92.0972079591872,4.227933256262546e+26,11.078804969787598,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002153.62+173722.5,0.4444119,553.5475405356678,96.80123717212138,1.3178193353243258e+26,10.50929832458496,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002207.30+172451.4,0.3420149683952331,393.6529466446884,80.90018291752614,3.15532590968758e+26,11.72757053375244,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ002217.14+283353.9,0.584651529788971,1154.4166332661514,174.78518106491077,1.7233961919213885e+26,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ002221.05+323539.5,0.105651,255.76474332608427,132.1138085786609,2.8356711177136344e+25,10.891385078430176,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ002221.92+350404.8,0.820297360420227,978.9116960411784,129.2864188207547,3.937718821500555e+26,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002241.94+311806.2,0.8688825,1041.1812143967336,135.03082616666032,5.055943814522397e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002245.51+313130.1,0.9598233,566.9332717489568,71.50768401064295,1.4433172364707676e+27,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002252.56+230408.4,0.2762488,879.6037941171379,209.25286600879784,2.5983662446243093e+25,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002312.69+251512.5,0.1044948,850.0129446077858,443.3406466836615,7.451608964265317e+24,11.37613582611084,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ002324.57+163929.6,0.5653759837150574,848.7510684669344,130.59232516517628,1.7116585652189112e+26,11.287878036499023,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002332.36+272559.2,2.5969998836517334,1106.627403009163,138.2657212866253,4.775119971180793e+27,,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,6,True,True,True,False,False,True,True,True
ILTJ002346.88+194206.4,0.4565924,388.0774281634205,66.82718339864776,5.5048456764102335e+25,11.650858879089355,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002354.31+185900.7,0.4373928,955.1299093390402,168.5692894042583,1.113087427407282e+26,11.45047092437744,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002400.42+164251.6,0.5209979,518.7302084254965,83.16147411313567,1.452915133291237e+26,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002405.27+262245.7,0.5933364033699036,701.7784146363177,105.5178703953692,2.0203778426416295e+26,11.7670259475708,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ002433.67+220039.4,0.1842159,699.7519944306141,226.32058953001956,1.5615797848261762e+25,10.709514617919922,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002449.49+273410.9,0.2983776,546.2977613353078,123.10635808776104,2.6974983058235555e+26,10.433845520019531,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002450.19+272426.7,1.728528380393982,176.74338184427984,20.889522407794612,8.570766085471948e+27,11.467048645019531,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002501.78+273032.2,0.7308812,1426.8866955107476,196.342393824627,2.6758037844582856e+26,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002513.21+241504.1,1.258777,364.99162886132586,43.72721941286815,6.934219416882861e+26,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002519.68+312926.0,0.3223862,478.9461690952433,102.37129476019304,4.524929634497532e+25,11.019919395446776,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ002520.39+330036.5,0.8700935,510.2612853597549,66.14791686852335,1.5041693824025658e+27,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002522.35+333139.3,0.7081161,419.9254004540795,58.49614988466581,5.878976954673739e+26,11.336761474609377,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002524.54+262544.6,0.6206947,571.1323776155153,84.11559204634894,1.0993067803129876e+26,10.775489807128906,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ002539.51+332229.1,0.6335602,542.6801108093056,79.19760457606522,1.684701865815085e+26,11.111071586608888,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ002548.46+213941.4,0.7133317,497.1967548323226,69.06060822035082,1.9174080958522404e+26,10.77414321899414,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ002555.10+284246.0,0.937439,645.1492786242975,81.87700725467924,9.49530938324332e+26,11.394972801208496,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ002613.49+350841.0,0.2714160084724426,346.5423501710969,83.48746220611592,2.7007586562305347e+25,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
ILTJ002656.17+252050.4,0.3742741048336029,1079.9797469876876,209.45141009247723,7.993825358241436e+25,11.433934211730955,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ002702.01+294910.5,0.579425036907196,849.3886194182882,129.1526801010568,1.2843733919434064e+26,11.537941932678224,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ002724.28+223729.6,0.1589886546134948,272.3947551238487,99.28574272755468,5.62320417284221e+24,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ002751.68+270853.2,0.6000025272369385,1861.212620462288,278.3952369077,1.3847590729104972e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
